170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
35,1
90,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
35,1
90,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
35,1
90,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
35,1
90,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
32,1
2,54
131,1572864
131,0
131,0
131,0
131,0
131,65536
131,0
131,0
0,1
4,0
5,0
34,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
0,1
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
33,1
92,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
170,1
4,128
2,0
34,1
91,1
170,1
